visitorid,recommendation_timestamp,rank_1_itemid,rank_2_itemid,rank_3_itemid,rank_4_itemid,rank_5_itemid,rank_6_itemid,rank_7_itemid,rank_8_itemid,rank_9_itemid,rank_10_itemid,rank_11_itemid,rank_12_itemid,rank_13_itemid,rank_14_itemid,rank_15_itemid,rank_16_itemid,rank_17_itemid,rank_18_itemid,rank_19_itemid,rank_20_itemid
1097331,2015-09-01 03:00:00+00:00,232951,416269,189892,332486,170079,44705,55941,64529,130697,152861,187371,193544,201884,228721,234137,247451,256652,293609,323534,363877
1097400,2015-09-01 03:00:00+00:00,218038,239774,348258,201569,55112,83840,254324,67641,76323,96066,93378,247936,402848,435318,62753,125828,19476,78862,144365,222417
1097498,2015-09-01 03:00:00+00:00,379520,85307,323057,231243,179317,260148,366344,418795,282692,116022,432171,109701,439272,254432,372603,454766,166591,24996,129206,225078
1097543,2015-09-01 03:00:00+00:00,141241,90835,455006,333120,260148,225612,93001,58448,324520,12075,16024,19476,24906,27646,38259,50550,58800,78862,97486,109101
1097780,2015-09-01 03:00:00+00:00,256056,314912,293618,70663,355925,248601,6460,19839,21130,25132,34725,39133,48485,84788,91394,118973,126806,142012,157071,165797
1098643,2015-09-01 03:00:00+00:00,274171,316601,222607,13552,392020,3152,197463,238336,210552,240511,2974,6333,10647,24201,45495,89783,112721,124424,127222,149162
1098668,2015-09-01 03:00:00+00:00,53171,443287,107034,314100,21547,37972,71670,82010,88501,110653,111070,125158,180258,198340,275217,289732,312893,335665,346171,360675
1098890,2015-09-01 03:00:00+00:00,6605,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722,160054,167985,180002,186780,209149,222930,225137
1098917,2015-09-01 03:00:00+00:00,466064,178598,229056,425141,335339,6946,88642,112099,210507,271145,321110,346604,446154,214179,177522,337661,357531,54874,101645,251616
1099063,2015-09-01 03:00:00+00:00,380169,162294,121584,113844,419449,449467,229926,126382,285704,323810,370323,49170,435298,46443,435834,17419,88283,430048,159380,14181
1099766,2015-09-01 03:00:00+00:00,46418,153804,37519,67380,3070,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,127203,151282,154722,160054,186780
1099832,2015-09-01 03:00:00+00:00,308575,415562,453537,227893,350305,128602,1214,2405,3058,3637,3701,4388,4547,4682,5389,5611,5626,7205,7291,7466
1099927,2015-09-01 03:00:00+00:00,274847,342026,120112,138044,376571,317772,327773,423484,142774,286674,409100,305418,348672,312722,347698,307746,388768,231432,339659,354026
1100036,2015-09-01 03:00:00+00:00,211418,350384,46348,164143,352532,396118,218110,156004,380061,430433,90594,349318,63662,166693,237244,275354,162662,323109,1049,6460
1100209,2015-09-01 03:00:00+00:00,10864,57367,458946,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722,160054,186780,209149,222930,225137
1100272,2015-09-01 03:00:00+00:00,451578,355336,342004,94111,373566,47001,408496,132255,338359,372078,361698,250302,50279,55765,340289,459459,113926,284678,185149,152260
1100374,2015-09-01 03:00:00+00:00,22544,338711,47640,407380,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151206,151282,154722,160054,186780,206392
1100728,2015-09-01 03:00:00+00:00,44053,299677,200425,374821,367102,244252,342247,105108,3621,4422,9934,19409,30229,75106,84090,107200,107481,117464,123231,154565
1100988,2015-09-01 03:00:00+00:00,74661,260794,345391,397954,179670,214563,338126,353408,362387,105047,247789,265079,463922,128278,279935,118384,444061,330368,197659,81374
1101043,2015-09-01 03:00:00+00:00,465333,46786,209927,227179,191719,420290,269860,94325,446714,5290,205139,7704,112065,145222,227563,231390,284668,343828,395401,108753
1101146,2015-09-01 03:00:00+00:00,454818,455183,273299,95448,240170,154553,455240,118914,182523,389135,338671,2980,234255,434688,181202,328696,51969,10716,228644,322887
1101237,2015-09-01 03:00:00+00:00,423987,135664,299751,235069,16073,285200,133398,52809,262907,358710,245260,413959,416142,189075,287090,67614,188130,281693,295942,417230
1101312,2015-09-01 03:00:00+00:00,275193,173028,399723,428268,26909,20878,41191,53452,71816,91592,112794,118221,125706,139340,150976,197398,204844,228675,255575,255840
1101950,2015-09-01 03:00:00+00:00,148474,250739,264440,127755,385412,410203,250712,24118,409761,436566,3264,388456,140949,379317,359041,145216,305363,252777,81887,106595
1102005,2015-09-01 03:00:00+00:00,60987,119992,426530,280179,252077,313114,173416,397935,327478,378933,456213,455849,454445,136840,302948,353355,456748,466350,445922,142936
1102040,2015-09-01 03:00:00+00:00,175859,103076,69213,425796,460462,9747,11044,252414,318845,346665,368312,452748,169452,118932,111208,115713,268349,291330,294768,357361
1102062,2015-09-01 03:00:00+00:00,79624,201904,60862,104098,229555,413283,86816,394674,342904,405467,14420,20878,21358,53452,112794,118221,125706,197398,283652,286343
1102085,2015-09-01 03:00:00+00:00,335666,294396,163591,93502,187946,461686,5411,370653,257040,309778,298009,219512,96924,384302,7943,335975,111530,441668,234255,369447
1102098,2015-09-01 03:00:00+00:00,257742,133867,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722,160054,186780,209149,142458,222930,225137
1102125,2015-09-01 03:00:00+00:00,227318,223205,80435,340375,150990,404485,99013,73602,396750,171555,13869,31118,86659,97871,120898,179185,193348,214697,215116,219189
1102179,2015-09-01 03:00:00+00:00,203002,315543,35336,117984,332183,345077,438234,32989,75331,156571,337661,437371,152240,154553,456056,363831,258508,273299,25762,357531
1102199,2015-09-01 03:00:00+00:00,6888,381081,459626,343277,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722,160054,186780,209149,222930
1102234,2015-09-01 03:00:00+00:00,289496,3099,355874,142822,62800,316010,218175,331000,348668,404934,215233,241612,335430,412789,28833,51906,66798,105062,151119,188126
1102279,2015-09-01 03:00:00+00:00,123645,334423,362312,12439,19383,35923,60999,61508,63891,93544,108666,147414,153089,178744,200345,242204,346876,365004,368777,402966
1102583,2015-09-01 03:00:00+00:00,201582,398704,203759,41866,152730,140993,366738,387889,450631,40441,107060,443076,88893,206549,443278,142277,33865,246143,268906,288824
1102656,2015-09-01 03:00:00+00:00,225158,81086,257327,83897,12752,203972,254748,232725,10935,14656,60999,61508,62077,63338,86297,89821,93544,93595,98990,108666
1102691,2015-09-01 03:00:00+00:00,58638,125318,303715,438322,155871,305997,432478,303828,432925,89044,869,133647,314073,266900,261979,254418,276494,174815,118551,190303
1102854,2015-09-01 03:00:00+00:00,26908,124764,174081,44555,439260,21952,377390,236809,415437,344212,347115,151472,36129,450691,166350,46743,186617,419072,297387,225572
1103176,2015-09-01 03:00:00+00:00,396422,441048,44939,60937,232623,348983,100613,272306,271346,266993,116576,273877,88156,350103,19488,273799,285949,292412,342553,148575
1103460,2015-09-01 03:00:00+00:00,202441,358715,16600,372647,187946,461686,5411,370653,257040,309778,298009,219512,96924,384302,7943,335975,111530,441668,234255,369447
1103572,2015-09-01 03:00:00+00:00,386635,110376,385921,162652,180288,420162,167162,152376,341179,358306,50180,283919,432779,315237,2980,257059,86282,10935,14656,23990
1103609,2015-09-01 03:00:00+00:00,420690,464735,337664,282562,263389,192353,185945,286962,414174,121865,367726,264639,26305,364961,214617,106863,6821,75827,417737,278824
1103775,2015-09-01 03:00:00+00:00,350070,163096,437514,434429,221859,181493,143185,385086,448566,353941,89262,147005,117286,249914,210975,297884,32831,229935,281148,317147
1103829,2015-09-01 03:00:00+00:00,361751,92361,354585,403564,352634,89101,260900,31853,106848,107503,145730,157705,221900,332592,347247,351626,10935,14656,62077,63338
1103943,2015-09-01 03:00:00+00:00,218794,171878,461686,10572,40630,32581,333039,28072,108924,75392,180405,124081,250375,38751,266965,447067,42523,165058,113712,125275
1104027,2015-09-01 03:00:00+00:00,17207,54496,451172,333340,50332,74859,343265,465897,150569,226396,169050,209050,285844,380745,250487,163724,261824,138970,51768,240985
1104227,2015-09-01 03:00:00+00:00,66983,189892,332486,44705,64529,130697,152861,187371,193544,201884,228721,234137,256652,323534,363877,388111,442362,454936,27036,54641
1104564,2015-09-01 03:00:00+00:00,18921,37704,300291,270309,404,6108,15910,23951,42925,50898,55820,61209,67708,77966,79379,122619,141384,142756,163088,170374
1104583,2015-09-01 03:00:00+00:00,422037,377978,370299,198591,423457,46178,50508,110758,251782,434647,41518,64632,188022,268060,275304,286499,320724,372866,444785,94459
1104771,2015-09-01 03:00:00+00:00,419712,7111,179090,218881,1214,2405,3058,3637,3701,4388,4547,4682,5389,5611,5626,7205,7291,7466,7876,9420
1104775,2015-09-01 03:00:00+00:00,145665,400615,67068,193544,203958,253469,253602,375184,436494,152387,201249,232325,239559,254675,298120,402187,410911,10148,18331,232425
1104807,2015-09-01 03:00:00+00:00,193518,202277,217605,371766,74789,87856,162652,372394,545,374271,43322,384603,25068,56697,71241,347498,312445,443295,341129,25807
1105097,2015-09-01 03:00:00+00:00,240088,223339,187946,461686,5411,370653,257040,309778,298009,219512,96924,384302,7943,335975,111530,441668,234255,369447,37029,320130
1105355,2015-09-01 03:00:00+00:00,91636,8959,185,1157,2759,6847,8661,10126,10629,13984,15413,18539,18699,25864,28690,39839,41838,44113,45379,54184
1105434,2015-09-01 03:00:00+00:00,151111,186255,44082,44324,70567,94540,105002,118113,129265,170853,189199,211229,211757,232945,256712,300283,338280,353196,402984,412116
1105567,2015-09-01 03:00:00+00:00,449327,59508,340250,434688,460096,66969,88647,134136,161240,205418,226253,320110,334730,359329,392937,432317,52262,73255,277808,370530
1105580,2015-09-01 03:00:00+00:00,410417,405507,458477,60848,103755,332053,341603,441776,451379,244179,197676,17753,157971,270152,315583,334207,395935,413584,439032,464322
1105684,2015-09-01 03:00:00+00:00,401765,135093,366115,6460,13422,19839,21130,25132,34725,39133,48485,84788,91394,98512,118973,125400,126806,128816,131616,133250
1105721,2015-09-01 03:00:00+00:00,312354,450209,81880,362295,170253,354784,315609,453795,11991,74017,177786,24684,336335,435082,282882,431657,407351,453928,289060,362119
1105725,2015-09-01 03:00:00+00:00,346918,350654,201966,85379,111710,459281,114940,311702,442763,229137,165394,313149,354168,226969,335947,270992,437252,255945,222066,187090
1105776,2015-09-01 03:00:00+00:00,71119,140315,438908,103229,12442,152241,236374,129796,379686,96816,156148,293416,169447,130356,343537,399531,187946,461686,5411,370653
1105850,2015-09-01 03:00:00+00:00,273041,416170,108305,324290,190606,271515,26700,51987,94098,98587,116588,129732,254546,281325,320826,360684,402568,203462,5089,5502
1106058,2015-09-01 03:00:00+00:00,47930,289593,345639,197330,131623,264746,238955,253359,343199,59256,99735,119734,154516,258280,67547,87292,366809,428085,187946,461686
1106076,2015-09-01 03:00:00+00:00,60964,144855,79939,403617,260022,300960,384869,200190,28970,57932,69684,87113,100546,152187,375556,448563,8224,8561,12298,18316
1106224,2015-09-01 03:00:00+00:00,391768,241523,375777,254196,81622,217685,243358,121491,438267,297124,37813,57411,73398,74683,91508,120832,131729,133865,143035,186593
1106383,2015-09-01 03:00:00+00:00,281717,343379,420957,114204,299856,1516,6808,10935,14656,36622,41868,49496,59195,62077,63338,77315,83557,86297,89456,89821
1106497,2015-09-01 03:00:00+00:00,132334,228538,101415,127339,155888,200392,205687,206479,286758,388852,244150,326878,45346,370479,359175,122517,430190,158853,265880,153031
1106522,2015-09-01 03:00:00+00:00,394754,6946,88642,112099,210507,271145,321110,446154,385220,64305,68906,126851,140712,153619,174558,189863,256596,333037,333755,367583
1106724,2015-09-01 03:00:00+00:00,394882,329823,283138,73894,118809,77266,98412,256658,97800,178415,263492,401472,99117,246468,225572,275248,85174,64650,212690,218813
1106810,2015-09-01 03:00:00+00:00,425521,72459,173653,175907,224446,286337,13422,131616,133250,143601,224166,329110,10148,23990,30436,68447,154436,155733,192120,221792
1107006,2015-09-01 03:00:00+00:00,64646,290007,333540,395274,182897,30075,37728,257504,446910,187623,294153,30384,54037,57509,84794,114870,118212,124106,127871,133310
1107023,2015-09-01 03:00:00+00:00,55430,268993,179185,230571,328546,372069,447854,2980,283919,425593,358428,10935,14656,23990,30436,62077,63338,68447,86297,89821
1107120,2015-09-01 03:00:00+00:00,350403,90012,313698,261865,300086,466243,176721,187675,77321,133521,206313,170025,290246,54765,256932,14487,144307,321541,390648,393111
1107222,2015-09-01 03:00:00+00:00,422537,307432,538,1874,3710,5024,11227,12320,17817,18274,22128,25042,31454,37484,60655,61583,64247,66439,69617,69698
1107268,2015-09-01 03:00:00+00:00,301602,230554,438278,303573,237589,222326,188752,151043,187129,322348,10935,14656,28833,46023,51349,51906,62077,63338,66798,71888
1107276,2015-09-01 03:00:00+00:00,19677,97565,207178,10935,14656,62077,63338,86297,89821,93595,98990,108765,175337,362868,214371,43447,289976,121304,28501,283919
1107487,2015-09-01 03:00:00+00:00,124348,367265,197208,48881,7482,105175,136878,194672,322645,130137,73686,151350,277801,380404,372254,169553,390425,14991,39993,358970
1107561,2015-09-01 03:00:00+00:00,111530,32212,230230,229928,235460,227781,459475,131298,107367,219583,403146,153421,158114,170468,172004,271537,396045,290623,305760,421384
1107952,2015-09-01 03:00:00+00:00,218239,139764,94100,109661,213866,372368,20709,314655,364311,212172,287907,74273,154817,210543,343691,342601,59509,22294,439677,69819
1108336,2015-09-01 03:00:00+00:00,242905,368403,182523,408043,267232,180288,45840,455240,2119,372394,406780,134806,399730,95448,125904,129299,367690,200892,162652,383416
1108355,2015-09-01 03:00:00+00:00,239848,367372,19476,60999,61508,78862,93544,108666,144365,147414,179185,181373,222417,230571,242204,285563,287184,293865,300747,306948
1108442,2015-09-01 03:00:00+00:00,15455,372038,122667,21037,153401,436081,181644,286334,23617,3462,73597,364235,408145,451607,85876,449813,372973,96409,184235,365533
1108615,2015-09-01 03:00:00+00:00,167888,234298,33165,47883,65408,67839,70260,81415,96145,115952,148984,156909,157273,161986,165047,166566,168960,188900,205904,221400
1108685,2015-09-01 03:00:00+00:00,333693,105625,187946,461686,5411,370653,257040,309778,298009,219512,96924,384302,7943,335975,111530,441668,234255,369447,37029,320130
1108928,2015-09-01 03:00:00+00:00,107195,224832,357844,374271,269997,420162,258087,268772,366993,371965,455842,4115,10935,466109,297197,154553,108308,116022,228721,312445
1109081,2015-09-01 03:00:00+00:00,326305,261450,394116,446196,12689,277166,460462,64713,58557,25648,350719,264665,209756,213844,258466,306910,347664,368312,452748,222207
1109474,2015-09-01 03:00:00+00:00,14086,58252,236946,241261,286870,314992,355299,362479,380211,425201,62364,23016,79532,68549,114345,195397,196004,229080,311496,330279
1109634,2015-09-01 03:00:00+00:00,48267,104512,317268,253515,154091,451806,9747,207611,337881,111208,115713,291330,294768,357361,398968,239500,58681,252877,270388,329198
1110559,2015-09-01 03:00:00+00:00,314616,51289,87799,146705,183001,191407,240187,259212,266150,276737,295197,295415,328859,349837,385604,392698,394433,398433,419034,438166
1110568,2015-09-01 03:00:00+00:00,67716,136355,361291,124962,438952,419114,265186,376465,26310,260284,77778,186108,423982,441559,455210,254008,436867,187946,461686,5411
1110643,2015-09-01 03:00:00+00:00,238554,307689,192891,219189,242917,247959,279084,289938,313693,327324,362034,378740,384636,393653,428005,2138,21980,99013,169001,192468
1110863,2015-09-01 03:00:00+00:00,28384,134118,57389,223903,103156,277890,229577,210832,450109,383521,3608,11379,19480,24806,40401,45025,49074,49250,56309,59051
1110880,2015-09-01 03:00:00+00:00,179717,321688,102030,128723,206357,261011,12381,27734,48129,177439,184406,43872,50102,85268,106124,109030,126004,199336,228890,260789
1111458,2015-09-01 03:00:00+00:00,255689,368488,131745,190000,14331,336645,387938,129440,244178,272331,182523,408043,383416,385857,92580,277390,312445,175058,346627,2980
1111827,2015-09-01 03:00:00+00:00,99139,20391,27646,54697,111787,143609,157267,161293,170406,216062,261378,266646,279624,286797,287657,350189,358758,424685,447871,451334
1112002,2015-09-01 03:00:00+00:00,370745,164143,411886,6460,19839,21130,21198,25132,27483,27646,34725,39133,44845,48485,84788,91394,111787,116323,118973,125421
1112285,2015-09-01 03:00:00+00:00,118551,297411,437722,61381,384394,107184,869,254418,454422,303828,330090,185246,432992,276494,438322,159956,267461,303167,432925,125318
1112501,2015-09-01 03:00:00+00:00,201836,465231,461808,205768,277794,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722,160054,186780,209149
1112996,2015-09-01 03:00:00+00:00,4437,162495,367956,331620,189022,2980,283919,425593,358428,10935,14656,23990,30436,62077,63338,68447,86297,89821,93595,97565
1113027,2015-09-01 03:00:00+00:00,130328,180294,1214,2405,3058,3637,3701,4388,4547,4682,5389,5611,5626,7205,7291,7466,7876,9420,10370,10941
1113029,2015-09-01 03:00:00+00:00,273641,308438,237318,321253,276600,266900,276494,219,1300,16192,75601,86533,128711,149221,166613,176719,216009,443112,216495,345935
