visitorid,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20
1233476,400946,272770,84160,29100,133907,111530,109618,453618,112782,69533,243355,69974,285729,110151,194791,255725,459475,374092,301721,186256
1233481,179601,190000,116624,445351,277490,268335,340960,291877,168927,268883,228075,294807,345086,358211,166306,361288,212767,342530,118894,420960
1234241,7943,294482,299222,133907,31019,350629,29196,420528,116624,33912,280328,250901,242905,351481,409804,268081,42002,455183,303828,140532
1234247,315545,320494,422425,193828,388097,456792,402580,380237,119636,385769,370360,156813,246634,106615,39439,418729,10540,84160,376793,272770
1234326,369447,133907,48030,247909,445351,299222,309778,335975,69533,29196,318333,290999,12217,354233,312728,334273,315543,68000,215596,303715
1234351,316753,112782,339703,48030,320130,312728,65273,89775,315545,389158,253615,320494,257040,248455,62549,422425,409804,391484,21013,204057
1234436,369447,69533,133907,316753,312728,158666,253615,232509,29100,234255,12217,445351,161623,299222,390591,22436,441852,315543,399031,829
1234479,369447,247909,315543,12217,320130,84160,109618,243355,291877,234255,355994,453618,7943,110151,389158,118551,356129,441852,32843,232509
1234485,445351,341482,29100,316753,122604,438484,299222,213834,446820,57788,90240,389158,330035,463617,422425,379390,425951,356455,194270,303237
1234608,369447,315543,374092,399031,382751,424515,367664,247909,112782,432152,84160,212216,12217,140861,292444,243980,120541,2836,372845,279052
1234700,290999,247909,341482,441852,216305,441668,384302,369158,119736,243355,109618,179601,46156,354233,244458,456056,455570,62275,248455,396445
1234763,48030,316753,69533,441852,234255,112782,167769,268883,354585,119736,92466,312728,128745,16789,332629,183087,420960,89323,465522,266900
1234765,65273,29196,109618,243355,272770,22436,84160,321722,114137,400946,446934,393028,274798,409804,428257,200425,287647,123548,253615,46232
1234960,445351,247909,231482,299222,68000,438484,29100,213834,100282,133907,33912,65273,306590,204494,369158,190070,340825,314789,24734,124583
1235273,247909,29100,445351,369447,315543,84160,48030,316753,234255,12217,109618,7943,243355,453618,110151,400946,118551,272770,303828,232509
1235656,291877,232509,162139,379390,463617,314789,161623,119636,150103,199838,76815,32398,272770,230554,461765,314952,180588,188148,116624,157743
1235665,369447,247909,316753,12217,315543,232509,234255,84160,441852,69533,109618,161623,291877,320130,7943,312728,243355,389158,110151,56782
1235742,234255,290999,179601,133907,242905,355994,441668,231482,51360,445351,12217,449912,460188,170262,247909,84310,29196,420960,341482,65273
1235871,369447,445351,12217,133907,48030,69533,29196,315543,312728,119736,274435,456005,309778,335975,387373,125660,279457,388974,17478,215596
1236122,869,303828,254418,266900,58638,303715,118551,432478,308438,89044,276494,368947,432925,438322,125318,432992,17478,65273,299222,112782
1236158,290999,179601,247909,355994,11663,242905,316753,231482,339703,399592,65273,460188,449912,170262,22926,73852,130709,51360,84310,338307
1236845,369447,29196,111530,445351,312728,231482,48030,299222,318333,112782,12217,315543,321905,204494,69533,334273,387373,341482,355994,354233
1236887,369447,341482,441668,455183,247909,82278,119736,48030,456056,116624,315543,431276,328696,356129,64951,274435,441852,125751,62275,215868
1237173,309778,360487,5470,135900,347414,87557,359990,359844,414410,450455,200242,367664,258608,452852,374092,350399,432152,382751,393768,176106
1237942,65273,369447,316753,341482,112782,253615,339703,446934,48030,22436,231482,455183,299038,133907,344723,320130,409804,306045,175356,299222
1237953,5411,84160,112782,400946,272770,341482,109618,453618,96924,316753,69974,243355,213834,187946,231482,455183,184903,7943,374092,365673
1238087,241555,9877,325310,38965,412622,37115,283115,252319,265571,239006,82377,319680,250212,381941,268972,29196,269085,322341,220678,308263
1238510,247909,445351,369447,257040,12217,315543,84160,118551,109618,291877,68000,320130,243355,318333,110151,7943,299222,64747,100282,213834
1238674,29100,29196,445351,247909,299222,369158,243355,109618,312728,461686,42002,80435,231482,272770,76196,73311,58719,340825,214415,448453
1238753,272770,312728,316753,162139,48030,46232,409804,128745,29196,231482,22436,257040,69974,157743,62549,429380,261673,453618,51275,112782
1238855,316753,312728,69533,315545,12217,445351,455183,29100,232509,253615,244027,315543,242905,57788,179601,122604,321905,339703,116624,449912
1239304,316753,29196,29100,48030,445351,321905,422356,315543,331311,277490,69533,464731,387318,340960,360487,139207,172894,213834,280328,225612
1239525,161623,393028,219512,341482,274798,190000,65273,91105,133907,48030,369447,37029,11279,115426,455183,454784,289103,331311,350103,359251
1239557,48030,461686,316753,161623,112782,9877,309778,241555,445351,272770,290999,303828,91755,38965,869,374092,325310,96924,312728,119736
1239950,316753,37029,133907,253615,65273,122604,339703,69533,409804,312728,344723,320130,198209,445351,22436,46232,446820,57788,299038,389158
1240169,37029,7943,234255,441668,29100,257040,29196,232509,461686,272770,309778,369158,304537,357054,119736,340375,51650,227318,334520,80435
1240333,29100,48030,316753,232509,455183,15948,400946,315545,231482,384302,91755,422425,272770,350629,320494,441668,69533,62549,328696,109618
1240785,316753,312728,29196,315545,231482,253615,445351,341482,422425,122604,409804,320494,339703,69533,344723,65273,321905,46232,448044,193828
1240815,231482,455183,321905,369447,328696,118914,355994,204494,340960,277490,460188,422356,48030,268335,128908,456005,166306,395845,454818,448044
1241193,29196,341482,312728,441668,384302,48030,290999,7943,354233,69533,409804,234255,46232,420960,119736,399031,151444,546,320130,92466
1241248,316753,48030,312728,234255,112782,132683,409804,257040,23762,159822,29196,459475,389158,37029,62549,29757,379520,185115,7943,310944
1241358,316753,369447,234255,312728,253615,290999,445351,187946,69533,12217,133907,299222,339703,242905,232509,161623,247909,29100,344723,158666
1241360,48030,29196,312728,369447,37029,409804,232509,445351,12217,46232,339703,69533,299222,272770,122604,320130,213834,198209,253615,318333
1241368,29196,48030,369447,420960,142466,268883,341482,299222,234255,91755,219512,360877,318333,283916,257040,133814,76196,188148,272907,102306
1241555,345279,158666,350629,441852,374092,4001,445105,183511,450209,89775,91105,21746,361956,116624,138427,61303,449912,438484,288340,271953
1241687,445351,340808,422425,299222,318333,7943,316753,315543,446820,341482,379390,122604,463617,139515,23762,11670,424186,438484,60980,91152
1241955,369447,312728,29196,69533,414460,232509,12217,257040,355994,445351,254418,294482,356129,334401,290999,304669,240262,92466,158273,380493
1242027,445351,290999,122604,299222,438484,389158,316753,57788,213834,90240,446820,12217,341482,37029,49621,179601,356455,56303,56323,29100
1242500,445351,161623,158666,253615,390591,29100,12217,393028,369565,184199,412898,357564,387377,189381,273118,143416,194791,166050,455006,61303
1242512,298009,180751,262258,290999,89775,438484,448044,315543,272324,372188,266553,254477,82232,140527,123175,102471,82141,302239,334273,277247
1242540,48030,133907,445351,231482,320130,119736,37029,65273,112782,341482,247909,84160,257040,243355,109618,17478,320494,299677,306045,191203
1242660,48030,445351,461686,234255,29100,316753,9877,241555,400946,325310,84160,38965,272770,213834,455183,109618,37115,283115,412622,299222
1242900,234255,272770,84160,280375,243250,152433,445105,16813,89775,112782,391289,118914,97139,461686,89044,113535,231482,289103,135046,231243
1243048,441852,211451,69533,158666,379092,107020,318897,179807,130371,350629,437715,308510,37029,215596,139207,393028,429721,133282,331514,445105
1243262,142466,12217,290999,234255,445351,179601,312728,231482,355994,242905,315543,316753,11663,170262,232509,460188,449912,119736,84310,84160
1243625,354233,133814,133907,316753,158666,247909,234255,69533,445351,369447,299222,253615,378637,161623,312728,323194,339703,232509,12217,215596
1244078,158666,340825,428257,168367,340960,42641,4001,221900,91105,339703,400077,400946,450082,444931,367032,340375,331311,186214,150882,442725
1244149,869,303828,118551,266900,254418,58638,303715,308438,9877,432478,276494,241555,438322,89044,432992,432925,368947,272770,325310,38965
1244155,369447,69533,7943,299222,318333,29196,315543,334273,12217,280375,374092,232509,268335,448044,142466,16813,409804,139515,254432,175356
1244339,29196,369447,272770,409804,48030,7943,69974,312728,290999,46232,389814,65273,34843,365673,412898,162139,142466,253615,22436,453618
1244475,65273,112782,369447,247909,299222,445351,102306,339703,133907,320130,341482,253615,190000,22436,447661,441852,367664,318333,271896,204494
1244496,290999,441852,441668,48030,384302,341482,84160,179601,7943,320130,247909,354233,17478,216305,291877,119736,399031,11663,116624,445351
1244611,290999,179601,242905,355994,449912,11663,369447,170262,399592,312728,112782,51360,22926,268335,73852,460188,130709,69533,218626,37029
1244613,869,266900,303828,118551,254418,308438,9877,303715,316753,241555,58638,247909,29100,445351,38965,432478,276494,325310,89044,438322
1244751,316753,312728,112782,409804,69533,372188,274798,393028,400946,257040,7943,159822,394518,232509,200242,148446,2455,12217,350629,17478
1245173,247909,142466,48030,445351,12217,232509,339703,312728,315543,320130,417927,415610,389158,125751,21886,68000,231482,62275,299222,85579
1245211,389158,133907,341482,29100,365673,184903,56323,463617,461091,175555,438484,221638,57788,299222,290999,251868,63102,82557,376974,402510
1245278,5411,29100,247909,96924,445351,312728,7943,461686,232509,299222,369447,142466,187946,161623,91755,315543,9877,241555,283115,29196
1245345,219512,161623,393028,190000,91105,274798,110529,350103,11279,206880,321850,301843,331311,115426,254477,45543,120763,454784,19752,197642
1245502,5411,316753,231482,48030,341482,65273,455183,321905,253615,128908,339703,102306,118914,422356,109618,119736,340960,355994,29100,460188
1245621,369447,37029,65273,316753,133907,341482,309778,339703,455183,350629,384302,389158,215172,200242,454818,379520,370653,320130,159822,274435
1245679,303828,869,266900,254418,303715,118551,374092,308438,58638,399031,341482,382751,276494,424515,89044,432478,367664,438322,432992,372845
1245708,445351,48030,441852,316753,393028,222957,350629,355994,200537,87856,57389,283405,78729,242905,27494,465951,185677,328696,50648,46156
1245758,391289,89775,316753,12765,144704,333183,226192,310514,200180,352577,57788,241752,120098,89044,437804,278663,397692,52928,372397,21013
1246159,111530,112782,393028,400946,229928,374092,272770,29100,459475,350629,355994,82278,279457,369158,380971,453618,382751,292444,274798,301721
1246166,112782,312728,48030,316753,409804,272770,257040,339703,29196,234255,248455,162139,46232,7943,546,253615,420960,128745,268883,372188
1246410,441852,350629,393028,69533,294482,82278,392074,279457,355994,242905,112782,274798,162139,65273,272455,197642,432183,232172,124583,215596
1246478,231482,455183,48030,355994,118914,321905,328696,369447,422356,460188,128908,234255,29100,204494,340960,456005,268335,277490,218626,454818
1246823,48030,272770,29196,445351,312728,46232,453618,409804,162139,213834,400946,546,69974,316753,248455,339703,350384,253615,157743,349318
1247027,445351,37029,247909,441668,84160,384302,393028,109618,441852,133907,455183,257040,342530,389158,243355,328696,48030,259884,422356,869
1247030,247909,133907,441668,341482,445351,48030,441852,384302,320130,65273,84160,234255,216305,11279,290999,248455,17478,46156,119736,546
1247106,161623,341482,257040,231482,29196,393028,7943,369447,119736,274798,290999,369158,456005,204494,355994,64951,321905,334273,456056,328696
1247176,315543,369447,374092,29100,247909,111530,112782,382751,272770,84160,399031,432152,367664,140861,212216,424515,369158,453618,120541,279052
1247313,112782,65273,369447,441852,89775,190000,339703,248455,283916,268883,130815,233734,391484,422425,82232,244458,299222,397642,102471,345279
1247528,441852,48030,116624,7943,441668,291877,445351,340960,455183,228075,168927,84160,345086,183511,351481,231482,190000,325652,268883,277490
1248016,461686,393028,342530,456005,115323,459475,289103,280328,422356,464731,389158,37029,394678,315543,177522,399531,276704,334920,328696,235224
1248077,48030,29100,445351,299222,112782,234255,219512,248455,324718,12217,84310,357054,113440,389814,141009,55925,142466,396930,73311,227211
1248126,381352,345279,386092,184199,368841,464895,248630,309336,335331,82278,242273,367664,243980,379520,17478,63859,52928,455183,31976,439699
1248209,290999,179601,37029,384302,133814,280375,84160,231482,170262,100282,12217,139515,76617,118914,445105,243250,282385,152433,16813,278893
1248702,369447,316753,65273,341482,37029,133907,29100,339703,370653,409804,309778,253615,198209,82278,320130,299038,231482,279457,190070,379520
1248728,272770,112782,29196,312728,34843,400946,69974,65273,328467,162139,453618,360845,181493,92465,389814,349318,455183,42002,228392,211418
1248808,316753,445351,12217,232509,312728,29100,315543,69533,242905,244027,455183,253615,321905,122604,84160,209994,323381,429498,300559,4001
1248854,384302,46232,315543,84160,312728,133907,290999,345279,228644,449912,328696,438484,316753,133814,445351,58638,456005,455183,242905,26210
1249004,369447,29100,299222,5411,370653,7943,187946,48030,303715,65273,445351,29196,455183,303828,58638,298009,279457,389814,142466,89044
1249152,48030,445351,316753,29100,234255,400946,213834,299222,122604,253615,438484,84160,109618,455183,272770,303715,12217,243355,261673,330035
1249331,316753,23762,37029,29100,360825,232509,257040,234255,369447,91105,119736,312728,131385,268081,132683,225585,428648,409804,315543,314789
1249578,272770,400946,84160,112782,247909,48030,453618,109618,290999,186256,369158,304537,69974,29100,285729,243355,119736,216305,194791,330506
1249717,48030,37029,219512,441668,341482,234255,65273,29196,320130,445351,290999,190000,11279,248455,119736,546,441852,409804,84310,420960
