visitorid,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20
1264334,117803,205428,82219,273786,361658,337879,73128,277224,447478,416813,452467,282868,129973,244076,16197,28238,284429,154278,40631,40140
1264508,417992,429571,296989,371585,252518,10986,262186,11898,413973,269324,431028,47618,54339,66466,96589,97181,114341,151849,233343,301440
1264555,60641,287783,319019,363983,251116,19672,423790,253088,118498,178135,304881,460895,249620,372335,23386,35799,46347,102681,270548,183313
1264675,357564,67045,50467,133398,78616,189665,389687,401076,412137,466512,538,1874,3710,5024,11227,12320,17817,18274,22128,23990
1265024,192333,322067,231964,162309,103085,212042,248780,282721,287864,99227,233244,122722,413794,212496,195399,447173,368230,416219,51695,258747
1265268,206527,366979,21547,37972,71670,82010,88501,110653,111070,147344,198340,255338,259235,273816,275217,312893,335665,346171,360675,385941
1265442,188723,320732,425593,204494,221084,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,138414,151282,152376,154722,160054
1265485,139714,323659,2719,92637,270291,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668
1265547,107752,402675,54106,81614,91705,98603,184209,221022,335571,304180,333457,302877,450393,149197,49164,257379,8651,218901,411090,186659
1265599,29757,287449,208939,444190,25514,330469,77573,438823,228287,273973,398762,431728,306297,136815,297765,175885,459631,13825,401850,180380
1265656,159235,383084,387863,217613,292680,296769,156466,103711,2785,290465,27646,61237,111787,143609,157267,161293,216062,276965,279624,286797
1265691,407658,52837,148867,300960,384869,58059,384862,400130,323096,416847,342530,228941,384717,1049,6946,27340,27590,30681,35923,42925
1265719,236569,38926,60376,97280,279959,289840,376527,124755,96277,189444,416769,414644,438756,41932,5411,461686,187946,309778,370653,257040
1265799,415531,95252,74227,135694,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255
1266227,199233,262878,183191,11667,24383,27340,42925,48352,52419,55820,61712,66895,78167,93659,141384,151496,153488,215805,224036,259048
1266239,234035,280985,1634,180269,200822,184494,118100,21087,432025,43268,217552,320409,6735,293005,372728,130054,43770,457705,415928,115764
1266447,7221,51378,116429,248495,175922,34354,203341,244779,362031,103217,115315,315568,240595,143154,449953,345452,10417,28439,224441,151704
1266512,29167,416880,400123,255285,443103,334601,284848,167488,4699,7730,15034,48238,56762,73339,99112,125656,132148,132186,144090,146857
1266565,88911,250769,391043,78539,113460,279748,297934,399618,170368,409949,239019,86926,133116,169465,383304,413659,82610,120306,187401,197873
1266618,63541,242121,394247,8779,138578,17256,143491,197869,151328,246378,50764,104586,5411,461686,187946,309778,370653,257040,298009,335975
1266914,5411,285072,244783,38623,366993,4115,44297,71398,96075,144090,151974,230455,249980,275333,279741,287975,291561,309568,319080,330322
1267068,155255,402829,256996,170463,121761,429065,65621,214826,20878,53452,112794,118221,125706,185943,197398,283652,286343,328205,430963,343670
1267239,281450,404621,427555,155028,167187,447898,379263,87349,151344,206124,385828,52137,262866,56236,408951,100172,82668,88744,409449,280654
1267458,446645,74952,381613,400673,212274,104116,269797,377960,15786,338817,271823,69263,268880,290446,298773,299351,420697,2790,7947,49126
1267557,126307,177695,280328,36370,315571,83659,410244,126773,108576,179185,199948,230571,328546,367437,375752,6946,10935,14656,62077,63338
1267633,97510,179047,234320,24996,196144,179140,222580,15327,144650,94099,199356,264455,194776,213920,6107,371653,678,1761,32431,41191
1267691,43849,15016,75968,107460,251349,164136,138456,427059,370508,1077,33845,46443,331063,17419,252888,294311,322319,396794,437866,159380
1267708,192090,440248,324351,10935,14656,62077,63338,65950,86297,89821,93595,98990,108765,121304,151282,154722,160054,186780,192178,209149
1267877,191264,311484,315378,357692,51822,166066,189221,382256,393653,268944,2138,16151,21980,36160,71967,74708,128069,189566,241362,276982
1268362,220761,210359,331446,17731,441257,242389,243539,11131,324645,331360,43497,168188,297333,31539,108243,75266,85322,314980,380366,316980
1268372,117622,23504,162189,224075,339033,246190,188493,199478,432718,18554,390824,195202,185,1157,2759,8661,10126,10629,13984,15413
1268446,200180,32267,309139,324332,357844,367690,236302,182523,388439,273299,277525,437293,545,243600,243171,163287,180010,161371,162652,374271
1268550,225215,307455,246985,312028,106037,140360,310841,264223,538,1874,3710,5024,11227,12320,17817,18274,22128,25042,31454,37484
1268600,65118,325256,343828,346212,351508,17706,84300,267379,27994,1049,10935,14656,30681,44055,49126,60999,61508,62077,63338,70635
1268911,312781,107619,222604,182523,286835,337170,124,545,43322,367690,384603,743,179799,163287,190347,203680,357844,102797,108308,161371
1268952,449884,269100,96806,268234,110862,56241,304197,411915,116370,156342,67453,372320,23963,301892,302348,248591,393566,406479,348798,462443
1269051,264604,174231,393134,94121,447661,299817,364073,161544,372982,36497,194729,182033,203877,462988,182322,110010,302289,106350,309056,9224
1269076,78842,164451,214436,58237,190822,22154,133250,172177,206428,224166,233391,280216,329110,383752,396735,407650,455898,300782,434024,8984
1269191,65437,444186,49126,60999,61508,93544,108666,147414,242204,455792,136843,133250,144090,224166,291561,329110,383752,396735,455898,17666
1269359,272944,336726,451119,142115,39321,61273,227092,86790,439262,153625,33182,292444,235224,179185,230571,328546,375752,344862,224184,12075
1269588,446248,429759,437490,6945,153490,158921,363391,383009,9018,344388,349303,273756,48089,62043,98659,106974,147954,196689,333511,390736
1269705,68240,404265,36374,138661,163689,58822,62697,108211,133250,133407,171699,224166,227306,274454,320651,329110,357398,370351,383752,396735
1269745,26878,27644,447576,229114,149383,326583,381173,374809,51799,263819,363294,384937,27656,47566,160469,36214,11176,189079,404977,257575
1269913,184760,315841,199150,443829,249735,10628,35316,43081,43593,103272,114341,125968,134802,184202,189387,191235,227993,230475,266344,285037
1270042,158809,259642,288778,256840,390266,451336,120417,201472,258936,301578,331990,26033,234174,144589,323942,362348,144416,232131,52994,24059
1270138,83366,295299,284045,211503,281164,227880,223075,52262,396322,358385,88647,134136,161240,205418,226253,320110,334730,392937,432317,176862
1270356,117283,110601,154954,162993,180924,194259,273746,29060,39800,87988,355948,48850,119342,173218,241577,247307,27832,415610,66451,103350
1270425,380732,24630,46443,436157,62873,435834,17419,226114,251349,84149,159380,380169,394352,448236,263229,102306,252678,309402,210461,25152
1270574,234494,286940,181315,242074,36463,6946,183246,169571,200345,365004,87140,106474,325131,354304,380139,384318,30006,152240,137582,138013
1270595,60921,131386,58483,181940,288403,308195,357251,435916,95449,246254,276288,315912,386743,396302,466550,71879,81753,108514,185672,435184
1270728,30008,90287,411694,29269,62681,72038,124462,243540,298386,453092,454526,3262,6498,8137,89647,102269,109061,234343,269047,312218
1270804,187907,353143,160927,346623,364976,354520,190605,62690,230529,56485,43672,274182,323221,332889,393686,161563,176451,313301,333681,435125
1271271,379809,202804,262522,371959,310428,106591,107151,226891,272544,309849,458040,314019,317792,383786,408337,82264,83148,221233,370180,392974
1271312,226423,234857,65928,80715,83326,93296,104301,156451,416188,429009,31767,82069,458223,2256,54171,276897,347805,384157,334960,441836
1271341,393055,69404,10935,14656,35923,50180,62077,63338,63891,86297,89821,93595,98990,108765,121304,125656,151282,154722,160054,184769
1271570,129234,175258,400541,350830,30083,255589,386606,427501,225041,275874,238911,337066,415321,253940,255419,428743,451452,67544,301031,315205
1271661,196691,201282,165400,314526,286992,111152,265396,231939,167052,27989,85858,63564,140285,200862,301049,310069,316260,398686,428028,458963
1271752,151410,86057,315734,189847,309557,441966,3608,19480,40401,41191,45025,49074,56309,58162,59051,71816,83689,91592,101327,104666
1271861,14200,175885,371733,200723,88432,25514,267050,287449,444190,465276,956,5922,20866,27350,33406,40408,48443,53727,56023,67393
1271912,359863,12752,51822,166066,189221,254748,269096,359140,423025,463201,16151,29060,36160,45653,74708,87823,91582,98777,128069,134852
1271974,46858,451442,306629,317221,374977,440079,292753,296566,349815,39128,434056,35356,56602,70324,245270,96755,296641,212144,333240,358399
1272639,54670,12829,80618,180065,146435,11420,388901,429536,20222,111838,235923,270926,175761,101370,374855,389730,366478,85430,86866,40256
1272794,413901,52118,216587,61888,368679,331878,377691,416615,40148,415074,239512,284654,190463,5411,461686,187946,309778,370653,257040,298009
1272941,9877,250212,91235,268972,252319,189370,25002,220678,12562,309749,452467,37115,241555,412622,325310,38965,82377,265571,283115,319680
1273022,379701,31595,198991,26526,209783,188084,258837,349095,228601,149662,257030,370688,80045,95095,320596,165544,200499,75790,211272,27010
1273146,139073,214461,14191,283906,48226,159089,388657,338432,213834,450209,445351,5411,461686,187946,309778,370653,257040,298009,335975,96924
1273306,84228,267379,287597,296997,318919,147828,358306,83174,37074,100902,181977,240004,165788,250274,76060,449415,119843,10935,72747,14656
1273383,150129,403288,1909,3606,10483,25991,52286,84657,112256,113307,138445,170315,195503,208856,216173,242171,251852,287771,289817,297989
1273397,22913,105933,34456,357844,446135,4115,25068,27340,36973,42925,44297,48352,55820,56697,61712,71241,71398,74394,96075,141384
1273512,56558,23440,123386,203002,148798,65284,35336,5613,296862,337661,345095,174284,32989,457557,114681,361132,322485,166691,177522,260154
1273549,63721,241441,189889,272906,60658,8788,10628,12601,25714,27694,33100,35316,43081,43593,46385,51219,56070,60840,63348,66378
1273613,341041,410020,399069,281270,412064,285035,256619,398778,16024,24906,34739,38259,58800,97486,109101,158911,162645,162785,164605,183852
1274220,359586,19981,340033,227814,68712,10935,14656,62077,63338,86297,88647,89821,93595,98990,108765,121304,134136,151282,154722,160054
1274320,426831,224487,160010,407608,156985,27024,92885,156010,188636,344581,396447,104530,126845,241463,353517,392783,400020,460498,407443,60681
1274341,114981,189232,277487,75027,338866,24284,85865,216044,15034,56762,180227,273545,411658,361834,249829,326997,399592,351074,9664,63919
1274369,171022,465003,179993,214374,134730,315105,12084,80530,166096,149914,93179,423264,89282,329440,396177,70314,5411,461686,187946,309778
1274497,248856,56654,429765,1669,6992,34852,60056,70100,71560,82904,110671,140360,147547,216499,225706,244127,324704,343842,350489,376888
1274824,116806,308622,27003,99786,108936,234542,312888,350486,169928,412073,422998,185,986,1157,2759,2790,6133,7947,8661,10050
1274858,96703,376834,265311,368074,49967,225585,256162,40050,10488,306291,69213,215878,425796,86659,144090,193348,215116,291561,305842,271298
1275122,12217,441237,67486,393419,420162,154553,329133,322717,102797,162652,153135,247339,357844,396750,367648,338395,174724,124,10716,180288
1275426,87850,101130,291679,374179,240805,95166,456915,298875,305972,246409,75153,121875,28833,51906,142966,151119,315380,435470,284650,341947
1275600,186888,36138,90784,447710,140055,35439,183997,55586,272153,251646,12752,254748,50928,436461,278707,209887,40773,182848,253936,444763
1275628,173274,388974,464315,285411,188752,6337,92186,406780,13696,273299,2119,10716,62950,180288,367690,21573,38623,129206,150398,396750
1275663,253676,369965,128111,110387,315937,363831,342345,6460,19839,21130,25132,39133,46023,48485,58992,75843,84788,91394,101883,126806
1276300,283103,173535,364431,134764,398147,431447,395589,420056,220003,303142,167728,83175,368866,420028,14214,247698,445059,27340,42925,48352
1276767,102901,276536,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302
1276793,332372,215028,3608,19480,40401,45025,49074,56309,59051,83689,101327,104666,113194,146530,159349,170904,194471,202217,237830,247671
1276870,245917,155534,351626,338515,17561,27646,35087,57990,61237,74152,78737,111787,138414,143609,144363,157267,161293,176457,203458,211832
1276911,186736,277749,417079,433809,196326,311069,81454,102163,205740,363685,367250,267452,410928,101663,405300,169273,403109,17629,156516,95846
1276997,287282,141450,321746,80218,358885,277471,72983,19045,290715,79714,458345,337543,359439,5411,461686,187946,309778,370653,257040,298009
1277115,150318,177728,281882,86389,145176,381881,382269,38102,314699,391594,9752,229301,318406,282692,108515,21573,182294,231280,6946,35168
1277134,318,208456,170464,114917,238678,187520,334996,182413,1416,30384,37445,51302,118212,133310,144969,157839,224775,280144,306628,400460
1277149,246594,345279,8788,12601,25714,27694,33100,46385,51219,56070,60840,63348,66378,74147,84664,97727,100742,101404,101750,102601
1277513,225376,385991,249306,423989,91707,443324,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030
1277555,91968,143418,314801,330557,166179,424899,287965,320288,90179,460187,170017,180463,338671,351624,325836,415599,421501,434685,373128,222721
1277748,128745,162139,91888,233936,370223,429380,6917,302195,131731,262797,446420,108442,331575,373857,255972,176484,14930,59704,78562,80758
1278382,311197,352442,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302
1278475,122931,147168,71698,237255,152861,332486,395167,98652,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282,154722
1278570,89464,110488,132148,323713,432705,45617,52741,127603,159809,172079,211620,434174,126357,404067,19141,63883,283485,285443,441360,107895
1278640,317795,396300,462423,178750,458420,115740,179353,235614,248547,442431,422537,389642,12439,19383,140360,153089,178744,225706,324704,343842
1278683,204057,222196,235720,143622,358306,362171,107025,371390,88886,148788,161371,162652,415263,446861,50180,154553,203462,308441,34127,44539
1278684,123964,218817,219660,133250,224166,329110,383752,396735,455898,10935,14656,62077,63338,86297,89821,93595,98990,108765,121304,151282
1278774,320185,442386,74763,91889,111393,141486,152400,171054,219579,237975,256815,259015,294548,316680,346751,367877,394396,425979,441665,447389
