visitorid,recommendation_timestamp,target_itemid,target_event,target_previously_seen,target_cold_at_T,target_rank,history_interaction_count,history_bucket,hit_rate_at_5,recall_at_5,ndcg_at_5,mrr_at_5,precision_at_5,hit_rate_at_10,recall_at_10,ndcg_at_10,mrr_at_10,precision_at_10,hit_rate_at_20,recall_at_20,ndcg_at_20,mrr_at_20,precision_at_20
1262238,2015-09-01 03:00:00+00:00,172277,view,False,False,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262933,2015-09-01 03:00:00+00:00,272455,view,True,False,2,3,2-3,1.0,1.0,0.6309297535714575,0.5,0.2,1.0,1.0,0.6309297535714575,0.5,0.1,1.0,1.0,0.6309297535714575,0.5,0.05
1263109,2015-09-01 03:00:00+00:00,250665,view,False,True,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263460,2015-09-01 03:00:00+00:00,179705,view,False,False,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263631,2015-09-01 03:00:00+00:00,148025,view,True,False,3,8,4-9,1.0,1.0,0.5,0.3333333333333333,0.2,1.0,1.0,0.5,0.3333333333333333,0.1,1.0,1.0,0.5,0.3333333333333333,0.05
1263731,2015-09-01 03:00:00+00:00,402816,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264003,2015-09-01 03:00:00+00:00,408580,view,False,False,,8,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264226,2015-09-01 03:00:00+00:00,79484,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264391,2015-09-01 03:00:00+00:00,281224,view,False,False,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264555,2015-09-01 03:00:00+00:00,251116,view,False,False,6,6,4-9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,0.16666666666666666,0.1,1.0,1.0,0.3562071871080222,0.16666666666666666,0.05
1264619,2015-09-01 03:00:00+00:00,12217,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1264900,2015-09-01 03:00:00+00:00,362415,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265024,2015-09-01 03:00:00+00:00,192674,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265042,2015-09-01 03:00:00+00:00,169583,view,True,False,1,2,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1265268,2015-09-01 03:00:00+00:00,191552,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265485,2015-09-01 03:00:00+00:00,290839,view,False,False,,6,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265615,2015-09-01 03:00:00+00:00,360334,view,False,False,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265641,2015-09-01 03:00:00+00:00,163680,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265719,2015-09-01 03:00:00+00:00,424599,view,False,True,,9,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265836,2015-09-01 03:00:00+00:00,289050,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265839,2015-09-01 03:00:00+00:00,137115,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265992,2015-09-01 03:00:00+00:00,10192,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266227,2015-09-01 03:00:00+00:00,199233,view,True,False,1,36,10+,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1266239,2015-09-01 03:00:00+00:00,204886,view,False,False,,59,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266241,2015-09-01 03:00:00+00:00,22045,view,False,False,,7,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266427,2015-09-01 03:00:00+00:00,247909,view,False,False,,12,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266673,2015-09-01 03:00:00+00:00,301262,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266736,2015-09-01 03:00:00+00:00,33154,view,False,False,4,4,4-9,1.0,1.0,0.43067655807339306,0.25,0.2,1.0,1.0,0.43067655807339306,0.25,0.1,1.0,1.0,0.43067655807339306,0.25,0.05
1266881,2015-09-01 03:00:00+00:00,60120,view,True,False,1,7,4-9,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1266961,2015-09-01 03:00:00+00:00,327191,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267009,2015-09-01 03:00:00+00:00,91739,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267034,2015-09-01 03:00:00+00:00,185031,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267039,2015-09-01 03:00:00+00:00,133715,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267239,2015-09-01 03:00:00+00:00,26031,view,False,False,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267250,2015-09-01 03:00:00+00:00,20298,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267263,2015-09-01 03:00:00+00:00,321780,view,False,True,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267346,2015-09-01 03:00:00+00:00,297726,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267745,2015-09-01 03:00:00+00:00,114024,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267930,2015-09-01 03:00:00+00:00,85460,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267967,2015-09-01 03:00:00+00:00,370327,view,True,False,2,12,10+,1.0,1.0,0.6309297535714575,0.5,0.2,1.0,1.0,0.6309297535714575,0.5,0.1,1.0,1.0,0.6309297535714575,0.5,0.05
1268362,2015-09-01 03:00:00+00:00,63113,view,False,False,,7,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268372,2015-09-01 03:00:00+00:00,85774,view,True,False,,40,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268550,2015-09-01 03:00:00+00:00,227318,view,True,False,3,7,4-9,1.0,1.0,0.5,0.3333333333333333,0.2,1.0,1.0,0.5,0.3333333333333333,0.1,1.0,1.0,0.5,0.3333333333333333,0.05
1268562,2015-09-01 03:00:00+00:00,4545,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269010,2015-09-01 03:00:00+00:00,429571,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269015,2015-09-01 03:00:00+00:00,308218,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269056,2015-09-01 03:00:00+00:00,421606,view,False,False,,24,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269091,2015-09-01 03:00:00+00:00,242380,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269105,2015-09-01 03:00:00+00:00,230005,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269549,2015-09-01 03:00:00+00:00,48284,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269630,2015-09-01 03:00:00+00:00,349506,view,True,False,1,10,10+,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1269647,2015-09-01 03:00:00+00:00,188686,view,False,False,,9,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269770,2015-09-01 03:00:00+00:00,48030,view,False,False,,6,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269783,2015-09-01 03:00:00+00:00,223848,view,False,False,,9,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270042,2015-09-01 03:00:00+00:00,288778,view,True,False,3,37,10+,1.0,1.0,0.5,0.3333333333333333,0.2,1.0,1.0,0.5,0.3333333333333333,0.1,1.0,1.0,0.5,0.3333333333333333,0.05
1270261,2015-09-01 03:00:00+00:00,362896,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270425,2015-09-01 03:00:00+00:00,32596,view,False,False,,8,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270707,2015-09-01 03:00:00+00:00,187650,view,True,False,1,6,4-9,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1270735,2015-09-01 03:00:00+00:00,258960,view,False,True,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1270977,2015-09-01 03:00:00+00:00,113718,view,True,False,1,8,4-9,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1271169,2015-09-01 03:00:00+00:00,171924,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271248,2015-09-01 03:00:00+00:00,353922,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271367,2015-09-01 03:00:00+00:00,193753,view,False,False,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271446,2015-09-01 03:00:00+00:00,308822,view,True,False,1,2,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1271521,2015-09-01 03:00:00+00:00,129904,view,True,False,1,10,10+,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1271661,2015-09-01 03:00:00+00:00,159096,view,False,False,,10,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271839,2015-09-01 03:00:00+00:00,76762,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272032,2015-09-01 03:00:00+00:00,433657,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272516,2015-09-01 03:00:00+00:00,339159,view,False,False,,7,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272752,2015-09-01 03:00:00+00:00,63922,view,False,True,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272794,2015-09-01 03:00:00+00:00,413901,view,True,False,1,163,10+,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1273263,2015-09-01 03:00:00+00:00,214461,view,False,False,,7,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273579,2015-09-01 03:00:00+00:00,317036,view,False,False,,10,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273794,2015-09-01 03:00:00+00:00,341941,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273799,2015-09-01 03:00:00+00:00,241715,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274867,2015-09-01 03:00:00+00:00,85842,view,True,False,1,2,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1275360,2015-09-01 03:00:00+00:00,394883,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275448,2015-09-01 03:00:00+00:00,367102,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276236,2015-09-01 03:00:00+00:00,281127,view,False,False,,7,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276341,2015-09-01 03:00:00+00:00,4606,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276999,2015-09-01 03:00:00+00:00,452702,view,False,False,12,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.27023815442731974,0.08333333333333333,0.05
1277128,2015-09-01 03:00:00+00:00,307285,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277292,2015-09-01 03:00:00+00:00,451693,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277443,2015-09-01 03:00:00+00:00,205136,view,False,True,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277680,2015-09-01 03:00:00+00:00,137696,view,False,False,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277729,2015-09-01 03:00:00+00:00,47825,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278364,2015-09-01 03:00:00+00:00,245277,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278774,2015-09-01 03:00:00+00:00,320185,view,True,False,1,8,4-9,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1278912,2015-09-01 03:00:00+00:00,187119,view,True,False,2,4,4-9,1.0,1.0,0.6309297535714575,0.5,0.2,1.0,1.0,0.6309297535714575,0.5,0.1,1.0,1.0,0.6309297535714575,0.5,0.05
1279465,2015-09-01 03:00:00+00:00,245085,view,False,False,,26,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280167,2015-09-01 03:00:00+00:00,168952,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280212,2015-09-01 03:00:00+00:00,410582,view,False,False,,24,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280216,2015-09-01 03:00:00+00:00,161431,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280249,2015-09-01 03:00:00+00:00,436004,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280335,2015-09-01 03:00:00+00:00,20981,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280495,2015-09-01 03:00:00+00:00,371618,view,True,False,1,7,4-9,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1280503,2015-09-01 03:00:00+00:00,170572,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280989,2015-09-01 03:00:00+00:00,19464,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281089,2015-09-01 03:00:00+00:00,72143,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281135,2015-09-01 03:00:00+00:00,441443,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281389,2015-09-01 03:00:00+00:00,322350,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281571,2015-09-01 03:00:00+00:00,239544,view,False,False,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281791,2015-09-01 03:00:00+00:00,435124,view,True,False,3,8,4-9,1.0,1.0,0.5,0.3333333333333333,0.2,1.0,1.0,0.5,0.3333333333333333,0.1,1.0,1.0,0.5,0.3333333333333333,0.05
1281864,2015-09-01 03:00:00+00:00,422806,view,False,False,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281927,2015-09-01 03:00:00+00:00,257468,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282028,2015-09-01 03:00:00+00:00,427470,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282080,2015-09-01 03:00:00+00:00,131348,view,False,False,,27,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282146,2015-09-01 03:00:00+00:00,124248,view,False,True,,6,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282452,2015-09-01 03:00:00+00:00,108577,view,False,False,,35,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282520,2015-09-01 03:00:00+00:00,226245,view,True,False,1,2,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1282568,2015-09-01 03:00:00+00:00,377886,view,False,False,,15,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282720,2015-09-01 03:00:00+00:00,404150,view,True,False,1,6,4-9,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1282901,2015-09-01 03:00:00+00:00,211611,view,False,True,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283004,2015-09-01 03:00:00+00:00,426751,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283017,2015-09-01 03:00:00+00:00,253804,view,False,False,,25,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283054,2015-09-01 03:00:00+00:00,86989,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283065,2015-09-01 03:00:00+00:00,292198,view,False,False,,12,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283117,2015-09-01 03:00:00+00:00,430546,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283136,2015-09-01 03:00:00+00:00,460648,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283177,2015-09-01 03:00:00+00:00,190950,view,True,False,6,34,10+,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,0.16666666666666666,0.1,1.0,1.0,0.3562071871080222,0.16666666666666666,0.05
1283213,2015-09-01 03:00:00+00:00,290664,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283310,2015-09-01 03:00:00+00:00,197270,view,True,False,2,20,10+,1.0,1.0,0.6309297535714575,0.5,0.2,1.0,1.0,0.6309297535714575,0.5,0.1,1.0,1.0,0.6309297535714575,0.5,0.05
1283343,2015-09-01 03:00:00+00:00,373600,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283359,2015-09-01 03:00:00+00:00,279316,view,True,False,1,3,2-3,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1283580,2015-09-01 03:00:00+00:00,442300,view,False,False,,36,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283752,2015-09-01 03:00:00+00:00,234358,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283763,2015-09-01 03:00:00+00:00,417954,view,False,False,,14,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283849,2015-09-01 03:00:00+00:00,459615,view,True,False,6,8,4-9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,0.16666666666666666,0.1,1.0,1.0,0.3562071871080222,0.16666666666666666,0.05
1283896,2015-09-01 03:00:00+00:00,19518,view,False,False,,4,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283957,2015-09-01 03:00:00+00:00,169838,view,False,False,,7,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284077,2015-09-01 03:00:00+00:00,318444,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284126,2015-09-01 03:00:00+00:00,211756,view,False,False,,5,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284706,2015-09-01 03:00:00+00:00,461671,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284757,2015-09-01 03:00:00+00:00,260066,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284779,2015-09-01 03:00:00+00:00,69694,view,False,False,,32,10+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284857,2015-09-01 03:00:00+00:00,178102,view,True,False,1,20,10+,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,0.05
1285041,2015-09-01 03:00:00+00:00,2828,view,False,False,,6,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285095,2015-09-01 03:00:00+00:00,167869,view,False,False,,8,4-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285231,2015-09-01 03:00:00+00:00,308082,view,False,False,,3,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285268,2015-09-01 03:00:00+00:00,323633,view,False,False,,2,2-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
