visitorid,recommendation_timestamp,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20
1271271,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1271312,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1271341,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1271570,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1271661,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1271752,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1271861,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1271912,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1271974,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1272639,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1272794,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1272941,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1273022,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1273146,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1273306,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1273383,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1273397,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1273512,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1273549,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1273613,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1274220,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1274320,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1274341,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1274369,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1274497,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1274824,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1274858,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1275122,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1275426,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1275600,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1275628,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1275663,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1276300,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1276767,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1276793,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1276870,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1276911,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1276997,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1277115,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1277134,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1277149,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1277513,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1277555,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1277748,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1278382,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1278475,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1278570,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1278640,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1278683,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1278684,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1278774,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1279084,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1279323,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1279435,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1279470,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1279514,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1279714,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1279794,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1280365,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1280657,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1280754,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1280831,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1281270,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1281389,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1281528,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1281571,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1281864,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1282185,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1282281,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1282455,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1282656,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1282696,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1282720,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1282944,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1283017,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1283065,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1283105,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1283301,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1283436,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1283493,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1283767,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1283838,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1283883,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1283957,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1284356,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1284421,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1284590,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1284733,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1284757,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1284779,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1284857,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1285278,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1285340,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1285342,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1285352,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1285409,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1285492,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1285607,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1285756,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1286064,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
1286183,2015-08-17 03:00:00+00:00,5411,461686,187946,309778,370653,257040,298009,335975,96924,7943,219512,369447,111530,48030,441668,234255,37029,384302,354233,29196
